Transaction_ID,Customer_Name,Customer_Email,Product,Category,Quantity,Unit_Price,Total_Price,Transaction_Date,Store_Location,Payment_Method,,,
T000594,Alexis Cooper,alicia23@peterson.com,Headphones,Accessories,3.00,$511.02,1533.06,7/22/2023,Birmingham,Debit Card,,,
T000595,Lisa Marshall,stuartnunez@gibbs.com,Smartphone,Accessories,5.00,$525.75,2628.75,7/10/2024,Birmingham,Credit Card,,,
T000596,Elizabeth Madden,dsanchez@hotmail.com,Headphones,Accessories,9.00,$444.21,3997.89,7/9/2023,Liverpool,Online Payment,,,
T000597,Lucas Roth,kevans@brown.com,Laptop,Accessories,1.00,$102.12,102.12,4/6/2023,Manchester,Credit Card,,,
T000598,Troy Gomez,hendersonjames@yahoo.com,Mouse,Electronics,2.00,$971.71,1943.42,3/8/2024,Liverpool,Online Payment,,,
T000599,Jonathan Myers,racheldavis@golden-brown.com,Smartphone,Electronics,9.00,$64.84,583.56,1/23/2024,Birmingham,Cash,,,
T000600,Katelyn Scott,zclark@yahoo.com,Headphones,Electronics,9.00,$712.73,6414.57,5/22/2024,London,Debit Card,,,
T000601,Steve Sanchez,stephanie82@hotmail.com,Tablet,Electronics,3.00,$363.93,1091.79,4/29/2024,Birmingham,Online Payment,,,
T000602,Robert Martin,juan67@singleton-jones.com,Keyboard,Accessories,10.00,$619.31,6193.10,9/30/2023,Edinburgh,Online Payment,,,
T000603,Joshua Obrien,fshort@miller-vaughn.com,Smartphone,Electronics,6.00,$97.54,585.24,7/19/2024,London,Credit Card,,,
T000604,Michelle Ortega,jhaynes@green.com,Monitor,Accessories,1.00,$173.66,173.66,10/30/2023,Edinburgh,Debit Card,,,
T000605,William Owen,cynthia70@richardson.biz,Mouse,Accessories,10.00,$339.72,3397.20,12/30/2023,Manchester,Cash,,,
T000606,Jeffrey Snyder,angelaterrell@hotmail.com,Monitor,Accessories,10.00,$679.51,6795.10,12/21/2024,London,Online Payment,,,
T000607,Angela Sandoval,stewartlaurie@martin.org,Monitor,Accessories,1.00,$426.57,426.57,6/3/2023,Edinburgh,Cash,,,
T000608,Charlene Ferguson,qbutler@johnson.com,Monitor,Electronics,6.00,$360.88,2165.28,9/8/2024,Manchester,Debit Card,,,
T000609,Katherine Gonzales,richardthomas@gmail.com,Smartphone,Accessories,9.00,$748.63,6737.67,10/17/2024,Liverpool,Debit Card,,,
T000610,Christopher Woods,torreslouis@gmail.com,Laptop,Electronics,8.00,$330.76,2646.08,4/30/2024,London,Debit Card,,,
T000611,Jill Ballard,william66@lester.com,Headphones,Electronics,8.00,$866.04,6928.32,10/9/2023,Manchester,Credit Card,,,
T000612,Edward Garza,heathergibson@jimenez.net,Laptop,Accessories,9.00,$287.73,2589.57,10/15/2023,Birmingham,Cash,,,
T000613,John Hampton,xpatel@yahoo.com,Mouse,Accessories,9.00,$963.93,8675.37,8/9/2024,Birmingham,Credit Card,,,
T000614,Christine Williams,lkirby@thompson.org,Tablet,Electronics,8.00,$487.62,3900.96,9/16/2024,Birmingham,Cash,,,
T000615,Aaron Thornton,qpeters@adkins.com,Headphones,Accessories,8.00,$716.71,5733.68,10/14/2024,Edinburgh,Credit Card,,,
T000616,Nicholas Sheppard,medinajonathan@mason.org,Monitor,Accessories,9.00,$250.10,2250.90,12/20/2023,Manchester,Online Payment,,,
T000617,Mr. David Villarreal,christopherfletcher@jackson.info,Smartphone,Accessories,2.00,$917.51,1835.02,7/27/2024,Birmingham,Credit Card,,,
T000618,Joseph Shaw,wclark@hotmail.com,Tablet,Electronics,10.00,$43.66,436.60,3/13/2023,Birmingham,Cash,,,
T000619,Rachel Johnson,vcastillo@marshall-porter.com,Laptop,Accessories,8.00,$448.40,3587.20,1/19/2023,Manchester,Debit Card,,,
T000620,Heidi Chavez,troy97@yahoo.com,Monitor,Accessories,5.00,$824.98,4124.90,11/20/2023,Edinburgh,Online Payment,,,
T000621,Scott Schneider,williamsrachel@yahoo.com,Mouse,Accessories,4.00,$369.00,1476.00,6/30/2024,Manchester,Debit Card,,,
T000622,Kylie Welch,cindygibson@king.com,Tablet,Electronics,6.00,$545.74,3274.44,4/24/2023,Edinburgh,Credit Card,,,
T000623,Richard Porter,tiffanydyer@gibson.com,Laptop,Accessories,3.00,$447.61,1342.83,5/11/2023,Manchester,Cash,,,
T000624,John Singleton,weaverchristopher@page-ramirez.biz,Laptop,Accessories,6.00,$955.22,5731.32,12/19/2024,Manchester,Debit Card,,,
T000625,Paul Stone,jgolden@kirk.biz,Monitor,Electronics,5.00,$169.21,846.05,1/26/2023,Liverpool,Cash,,,
T000626,Rachel Valdez,lisaanderson@hotmail.com,Laptop,Electronics,7.00,$845.06,5915.42,1/11/2025,Liverpool,Debit Card,,,
T000627,Marcus Roberts,gomezanthony@gmail.com,Laptop,Electronics,3.00,$96.92,290.76,8/27/2023,Edinburgh,Debit Card,,,
T000628,Cassandra Austin,charles46@hotmail.com,Headphones,Accessories,9.00,$877.95,7901.55,7/9/2024,Birmingham,Online Payment,,,
T000629,Keith Hill,bcurtis@yahoo.com,Smartphone,Electronics,3.00,$381.65,1144.95,8/30/2024,Manchester,Cash,,,
T000630,Steven Benson,kevinsmith@wilson-santiago.net,Laptop,Electronics,7.00,$574.56,4021.92,9/20/2023,Birmingham,Online Payment,,,
T000631,Marvin Gonzalez,kristinahale@gonzalez.info,Headphones,Electronics,6.00,$410.11,2460.66,7/26/2023,Manchester,Debit Card,,,
T000632,Amanda Dixon,bowerslori@gmail.com,Monitor,Electronics,9.00,$108.21,973.89,6/1/2024,Manchester,Online Payment,,,
T000633,Thomas Bailey,tiffanyrodriguez@shields-brooks.com,Monitor,Electronics,3.00,$553.63,1660.89,6/18/2024,Liverpool,Online Payment,,,
T000634,Tiffany Garcia,aarongreene@acosta.com,Monitor,Accessories,4.00,$774.69,3098.76,9/10/2023,Birmingham,Debit Card,,,
T000635,Dr. Megan Freeman,aarias@hotmail.com,Keyboard,Accessories,7.00,$697.94,4885.58,11/6/2024,Liverpool,Online Payment,,,
T000636,Roy Thomas,meredithmiller@hotmail.com,Laptop,Accessories,4.00,$84.26,337.04,11/22/2023,Birmingham,Debit Card,,,
T000637,Allison Hogan,charles63@gmail.com,Smartphone,Electronics,9.00,$750.76,6756.84,4/18/2023,Birmingham,Credit Card,,,
T000638,Robert Hanson,jennifersmith@hotmail.com,Laptop,Electronics,7.00,$91.98,643.86,6/7/2024,London,Debit Card,,,
T000639,Ebony Smith,morganhenry@gonzalez-lewis.com,Tablet,Accessories,8.00,$43.36,346.88,2/15/2024,Manchester,Credit Card,,,
T000640,Cheyenne Anthony,michaelhernandez@spencer.com,Smartphone,Accessories,3.00,$477.56,1432.68,3/1/2024,Manchester,Cash,,,
T000641,Alexis Patterson,scotthill@hernandez-gilmore.info,Headphones,Electronics,9.00,$865.09,7785.81,11/29/2024,Edinburgh,Credit Card,,,
T000642,Eugene Mcdonald,nhaynes@hotmail.com,Laptop,Accessories,10.00,$75.63,756.30,6/27/2024,Edinburgh,Online Payment,,,
T000643,Katie Burton,carolinetownsend@harrison.info,Keyboard,Accessories,1.00,$358.89,358.89,4/7/2024,Birmingham,Debit Card,,,
T000644,Jacob Martinez,powellgrace@jenkins-lawrence.com,Mouse,Accessories,8.00,$202.93,1623.44,9/18/2023,Liverpool,Online Payment,,,
T000645,Melissa Edwards,patrickjose@yahoo.com,Monitor,Electronics,6.00,$967.40,5804.40,3/9/2024,Manchester,Debit Card,,,
T000646,Robin Harrison,qwilkins@baker.org,Tablet,Electronics,5.00,$327.86,1639.30,3/27/2024,London,Debit Card,,,
T000647,Sara Baker,kelly11@benson.com,Smartphone,Electronics,5.00,$995.78,4978.90,6/20/2023,London,Cash,,,
T000648,Jason Smith,leah07@hotmail.com,Tablet,Accessories,10.00,$374.02,3740.20,1/29/2023,Edinburgh,Debit Card,,,
T000649,Crystal Ford,vancethomas@mendoza.net,Laptop,Accessories,1.00,$372.70,372.70,9/2/2023,Birmingham,Debit Card,,,
T000650,Steven Hull,vanessa11@yahoo.com,Monitor,Electronics,5.00,$967.74,4838.70,4/8/2023,London,Online Payment,,,
T000651,Leslie Moore,tarasandoval@yahoo.com,Mouse,Electronics,3.00,$117.49,352.47,3/26/2024,Birmingham,Online Payment,,,
T000652,Kurt Green,wparsons@davis-murphy.com,Smartphone,Electronics,1.00,$384.73,384.73,2/23/2023,London,Online Payment,,,
T000653,Gary Ramsey,sweber@yahoo.com,Laptop,Electronics,9.00,$704.53,6340.77,2/18/2023,Liverpool,Online Payment,,,
T000654,Thomas White,conleyteresa@hotmail.com,Keyboard,Electronics,8.00,$644.26,5154.08,3/15/2023,Birmingham,Credit Card,,,
T000655,Amber Martinez,brownteresa@gmail.com,Tablet,Electronics,2.00,$347.98,695.96,11/4/2024,London,Cash,,,
T000656,Bryan Turner,anthony73@yahoo.com,Monitor,Electronics,10.00,$602.77,6027.70,6/2/2024,Birmingham,Cash,,,
T000657,Jordan Stuart,johnware@stuart.com,Mouse,Accessories,3.00,$37.22,111.66,8/22/2023,Manchester,Debit Card,,,
T000658,Angela Turner,hzimmerman@yahoo.com,Keyboard,Electronics,9.00,$178.96,1610.64,10/15/2023,Manchester,Online Payment,,,
T000659,Michael Morgan,susan93@cochran.com,Smartphone,Accessories,2.00,$304.21,608.42,4/16/2024,Edinburgh,Online Payment,,,
T000660,Priscilla Ward,jasonlindsey@allen-hernandez.org,Smartphone,Electronics,8.00,$282.17,2257.36,3/27/2024,Edinburgh,Debit Card,,,
T000661,Rachel Howard,steven98@gmail.com,Monitor,Electronics,9.00,$191.17,1720.53,5/21/2023,Manchester,Online Payment,,,
T000662,Jose Gray,shawncain@stewart.com,Laptop,Electronics,7.00,$268.89,1882.23,1/7/2024,London,Online Payment,,,
T000663,Daniel Davis,stevenlee@bentley.com,Mouse,Accessories,2.00,$398.16,796.32,8/13/2024,Birmingham,Credit Card,,,
T000664,Jonathan Lane,betharmstrong@wilson.com,Smartphone,Electronics,6.00,$581.52,3489.12,12/24/2023,Manchester,Debit Card,,,
T000665,Brett Frazier,corycarlson@ramirez.com,Keyboard,Electronics,3.00,$603.75,1811.25,3/29/2023,Liverpool,Credit Card,,,
T000666,Melanie Yang,olsonjames@hotmail.com,Laptop,Electronics,9.00,$800.59,7205.31,9/25/2023,Liverpool,Debit Card,,,
T000667,John Collins,whitewilliam@gmail.com,Monitor,Electronics,2.00,$579.12,1158.24,10/21/2024,Liverpool,Debit Card,,,
T000668,Timothy Wilson,gomezchelsea@yahoo.com,Smartphone,Accessories,4.00,$117.74,470.96,1/10/2025,Edinburgh,Cash,,,
T000669,Susan Reese,joannasimpson@rios-may.info,Monitor,Accessories,4.00,$208.11,832.44,9/23/2023,Edinburgh,Credit Card,,,
T000670,Michelle Riley,bjefferson@gmail.com,Headphones,Accessories,9.00,$141.50,1273.50,12/6/2024,Liverpool,Credit Card,,,
T000671,Douglas Perkins,djuarez@yahoo.com,Monitor,Accessories,1.00,$993.75,993.75,6/24/2023,Liverpool,Online Payment,,,
T000672,Chase Butler,arthurhaynes@anderson-mccormick.biz,Headphones,Electronics,1.00,$519.60,519.60,4/1/2023,Birmingham,Online Payment,,,
T000673,Kayla Reed,mowen@gmail.com,Monitor,Accessories,5.00,$439.98,2199.90,1/30/2024,Edinburgh,Online Payment,,,
T000674,Tina Obrien,pjohnson@brown.net,Monitor,Electronics,9.00,$674.02,6066.18,6/27/2023,Birmingham,Debit Card,,,
T000675,Jessica Blair,livingstonbenjamin@bass.net,Headphones,Electronics,7.00,$464.69,3252.83,9/19/2024,London,Credit Card,,,
T000676,Mitchell Pope,burnsjoseph@gill.com,Headphones,Electronics,8.00,$816.05,6528.40,4/21/2024,Edinburgh,Debit Card,,,
T000677,Brandon Jackson,vhumphrey@gmail.com,Mouse,Accessories,2.00,$672.40,1344.80,8/12/2024,Manchester,Online Payment,,,
T000678,Brian Marsh,maryallen@english-marshall.com,Headphones,Accessories,4.00,$512.06,2048.24,3/26/2024,London,Debit Card,,,
T000679,David Young,xlucas@diaz-woods.com,Tablet,Accessories,6.00,$534.48,3206.88,8/1/2024,Edinburgh,Credit Card,,,
T000680,Ms. Emma Burgess,leonarddesiree@yahoo.com,Smartphone,Accessories,2.00,$128.79,257.58,10/10/2024,Edinburgh,Debit Card,,,
T000681,Ms. Alicia Kelley,cameronaustin@hotmail.com,Smartphone,Accessories,1.00,$448.41,448.41,8/15/2024,London,Credit Card,,,
T000682,Amanda Torres,dixonmichelle@gmail.com,Keyboard,Accessories,2.00,$678.32,1356.64,10/3/2023,Liverpool,Online Payment,,,
T000683,Joyce White,barrmary@watson.com,Smartphone,Accessories,1.00,$615.87,615.87,7/12/2024,Liverpool,Debit Card,,,
T000684,Erica Howard,leemartin@ali-lee.com,Smartphone,Accessories,3.00,$686.32,2058.96,9/16/2024,London,Cash,,,
T000685,Dalton Frederick,scottthornton@ortega.com,Laptop,Accessories,8.00,$612.10,4896.80,11/22/2023,Manchester,Online Payment,,,
T000686,Cesar Richardson,bbradley@gmail.com,Keyboard,Accessories,10.00,$476.66,4766.60,9/22/2024,Edinburgh,Debit Card,,,
T000687,Katie Mata,dmitchell@carlson.com,Tablet,Electronics,8.00,$886.99,7095.92,2/17/2024,Manchester,Online Payment,,,
T000688,Harry Jackson,thomasthomas@torres.org,Tablet,Electronics,8.00,$775.20,6201.60,11/21/2023,Edinburgh,Online Payment,,,
T000689,Ashley Hernandez DVM,jamesmorris@mathews.com,Headphones,Electronics,10.00,$929.57,9295.70,3/15/2023,Birmingham,Credit Card,,,
T000690,Brenda Smith,christopher92@robinson-jackson.com,Mouse,Electronics,5.00,$760.40,3802.00,11/25/2023,Edinburgh,Cash,,,
T000691,Donald Mathews,iblair@anderson.com,Tablet,Accessories,5.00,$250.62,1253.10,7/27/2023,Edinburgh,Credit Card,,,
T000692,Robert Yang,bakersteve@cox-wilson.com,Laptop,Accessories,5.00,$397.13,1985.65,3/19/2024,London,Debit Card,,,
T000693,Katherine Miller,sara95@hotmail.com,Tablet,Electronics,5.00,$820.95,4104.75,4/14/2023,Birmingham,Cash,,,
T000694,Betty Kirby,trocha@yahoo.com,Keyboard,Accessories,3.00,$516.26,1548.78,6/6/2023,Liverpool,Credit Card,,,
T000695,Anthony Day,ramireznoah@gmail.com,Headphones,Accessories,7.00,$545.11,3815.77,7/29/2024,Manchester,Debit Card,,,
T000696,Vanessa Martin,allensusan@rivera-mcgee.com,Monitor,Electronics,2.00,$484.96,969.92,5/15/2024,Edinburgh,Cash,,,
T000697,Samantha Clarke,rkim@hotmail.com,Monitor,Accessories,5.00,$136.21,681.05,6/11/2024,Liverpool,Cash,,,
T000698,Amanda Ortiz,rebeccamartin@griffith.com,Tablet,Electronics,5.00,$247.69,1238.45,3/16/2024,Manchester,Credit Card,,,
T000699,Andrew Arnold,ericaestes@gmail.com,Laptop,Electronics,6.00,$293.90,1763.40,9/30/2024,London,Credit Card,,,
T000700,Austin Scott,marysmith@hanson-lee.com,Headphones,Electronics,8.00,$559.69,4477.52,4/30/2024,Liverpool,Credit Card,,,
T000701,Tonya Moore,georgeramos@yahoo.com,Monitor,Accessories,4.00,$651.56,2606.24,6/24/2024,Manchester,Debit Card,,,
T000702,Joseph Reid,qrichardson@hotmail.com,Smartphone,Accessories,8.00,$603.23,4825.84,10/3/2024,Birmingham,Online Payment,,,
T000703,Jennifer Sosa,krodriguez@yahoo.com,Monitor,Accessories,1.00,$550.61,550.61,6/5/2024,Manchester,Credit Card,,,
T000704,Mr. Alan Hernandez,salazarkatelyn@yahoo.com,Monitor,Electronics,8.00,$569.33,4554.64,8/26/2024,London,Cash,,,
T000705,Michael Keller,andreamorris@yahoo.com,Laptop,Accessories,2.00,$348.13,696.26,3/13/2024,Liverpool,Credit Card,,,
T000706,Michelle Thomas,xfriedman@anderson-sanchez.net,Tablet,Accessories,1.00,$863.01,863.01,10/17/2024,Birmingham,Online Payment,,,
T000707,David Gonzalez,samuelhall@hughes.com,Laptop,Accessories,3.00,$705.06,2115.18,3/6/2024,Manchester,Debit Card,,,
T000708,John Roberts,gdunlap@gmail.com,Keyboard,Electronics,1.00,$404.96,404.96,10/28/2023,London,Debit Card,,,
T000709,Robert Miller,nicholas03@riddle.com,Mouse,Accessories,3.00,$431.00,1293.00,12/21/2024,Manchester,Online Payment,,,
T000710,Nathan Garcia,mark50@nguyen-blake.biz,Keyboard,Electronics,2.00,$198.76,397.52,8/22/2023,Birmingham,Cash,,,
T000711,Carrie Dalton,dorseyabigail@hotmail.com,Tablet,Electronics,4.00,$743.57,2974.28,7/21/2024,London,Credit Card,,,
T000712,Adrian Watts,samanthalee@yahoo.com,Monitor,Electronics,3.00,$429.57,1288.71,5/19/2023,Birmingham,Debit Card,,,
T000713,Colin Porter,hernandezrebecca@gmail.com,Tablet,Electronics,5.00,$384.81,1924.05,3/11/2023,Birmingham,Cash,,,
T000714,Barbara Gutierrez,daniellesantos@sanchez.com,Laptop,Electronics,9.00,$50.91,458.19,7/24/2023,Liverpool,Online Payment,,,
T000715,Pamela Perry,wyattmonica@gmail.com,Tablet,Electronics,3.00,$311.95,935.85,6/30/2023,Liverpool,Online Payment,,,
T000716,Mark Wilson,erikreyes@henderson.com,Keyboard,Electronics,3.00,$220.33,660.99,2/2/2024,Birmingham,Credit Card,,,
T000717,Ariana Adams,fmartinez@glenn.com,Laptop,Accessories,8.00,$150.03,1200.24,10/22/2024,Manchester,Credit Card,,,
T000718,Dr. Laura Spencer,maria78@hotmail.com,Laptop,Accessories,4.00,$582.17,2328.68,3/2/2024,Edinburgh,Credit Card,,,
T000719,Tricia Luna,davidtanner@yahoo.com,Smartphone,Accessories,3.00,$266.34,799.02,5/9/2023,Edinburgh,Debit Card,,,
T000720,Melissa Carson,lindapalmer@gmail.com,Mouse,Electronics,7.00,$528.00,3696.00,7/4/2023,Birmingham,Online Payment,,,
T000721,Jasmin Davidson,sandra17@hotmail.com,Tablet,Electronics,8.00,$25.30,202.40,6/29/2024,Edinburgh,Credit Card,,,
T000722,Laura Coffey,teresawhite@hotmail.com,Tablet,Electronics,7.00,$131.80,922.60,1/17/2025,Edinburgh,Credit Card,,,
T000723,Victoria Schmidt,matthew31@alexander.com,Smartphone,Electronics,5.00,$258.74,1293.70,7/25/2024,Liverpool,Online Payment,,,
T000724,Monique Bell,erikmeyers@hotmail.com,Keyboard,Electronics,3.00,$677.22,2031.66,10/28/2024,Edinburgh,Cash,,,
T000725,Angela Carpenter,leviholland@mcgee.com,Smartphone,Electronics,9.00,$573.48,5161.32,10/19/2024,Manchester,Online Payment,,,
T000726,Patricia Gibson,weissjoseph@williams.com,Monitor,Accessories,6.00,$656.09,3936.54,2/1/2023,Edinburgh,Cash,,,
T000727,Todd Reyes,bayala@yahoo.com,Tablet,Accessories,2.00,$604.28,1208.56,1/17/2025,Liverpool,Cash,,,
T000728,Nicole Williams,emorris@hotmail.com,Laptop,Accessories,9.00,$832.20,7489.80,8/9/2023,Liverpool,Debit Card,,,
T000729,Misty Stanley,triciasmith@stokes-forbes.org,Smartphone,Electronics,9.00,$364.32,3278.88,1/10/2024,London,Online Payment,,,
T000730,Tyler Patrick,ashley37@yahoo.com,Tablet,Electronics,7.00,$644.90,4514.30,5/16/2023,Liverpool,Credit Card,,,
T000731,Claire Anderson,ocole@gmail.com,Smartphone,Electronics,2.00,$967.59,1935.18,7/20/2024,Liverpool,Cash,,,
T000732,Cheryl Harris,monica81@casey.org,Tablet,Electronics,10.00,$775.89,7758.90,5/25/2024,London,Credit Card,,,
T000733,Gerald Eaton,medinajoshua@hotmail.com,Keyboard,Accessories,8.00,$300.29,2402.32,5/22/2024,Birmingham,Cash,,,
T000734,Tina Lucas,ljones@yahoo.com,Smartphone,Electronics,6.00,$325.91,1955.46,2/19/2024,Liverpool,Credit Card,,,
T000735,Tabitha Brewer,kathryn33@miller.com,Tablet,Electronics,3.00,$720.48,2161.44,8/24/2024,Manchester,Credit Card,,,
T000736,Gina Martinez,hmoore@hotmail.com,Headphones,Accessories,4.00,$137.54,550.16,11/25/2023,London,Debit Card,,,
T000737,Brianna Crawford,tyler54@delgado.info,Headphones,Electronics,4.00,$533.71,2134.84,3/20/2023,Edinburgh,Credit Card,,,
T000738,Jennifer Hall,lesliealvarez@hood-gentry.com,Monitor,Electronics,9.00,$302.54,2722.86,5/18/2023,Manchester,Debit Card,,,
T000739,Brian Ford,kylelyons@yahoo.com,Smartphone,Accessories,3.00,$453.88,1361.64,7/21/2023,Liverpool,Debit Card,,,
T000740,Mitchell Mckenzie,roy78@hotmail.com,Monitor,Electronics,9.00,$343.98,3095.82,7/7/2024,Edinburgh,Online Payment,,,
T000741,Ethan Lee,phillipfritz@hotmail.com,Monitor,Accessories,3.00,$719.35,2158.05,11/12/2024,Liverpool,Cash,,,
T000742,Laura Webb,casey33@bauer.com,Headphones,Electronics,6.00,$534.39,3206.34,2/26/2023,Manchester,Cash,,,
T000743,Bonnie Andrews,christopher05@williams-howell.biz,Keyboard,Electronics,7.00,$849.65,5947.55,3/25/2023,London,Credit Card,,,
T000744,Tiffany Tran,amandaflores@rogers.biz,Headphones,Accessories,5.00,$342.12,1710.60,7/19/2023,Manchester,Online Payment,,,
T000745,Kelly Kelly,uwilliams@hotmail.com,Headphones,Electronics,7.00,$207.68,1453.76,5/30/2024,Edinburgh,Online Payment,,,
T000746,Karen Simmons,rachelsnyder@gmail.com,Tablet,Accessories,3.00,$550.10,1650.30,4/6/2024,Liverpool,Credit Card,,,
T000747,Jason Smith,michael21@thomas.com,Tablet,Electronics,5.00,$111.98,559.90,2/12/2023,London,Debit Card,,,
T000748,James Foley,angelica37@smith.com,Keyboard,Electronics,8.00,$274.20,2193.60,5/1/2024,London,Credit Card,,,
T000749,Heather Williams,austinhowell@gmail.com,Headphones,Electronics,7.00,$322.64,2258.48,8/16/2024,Edinburgh,Debit Card,,,
T000750,Linda Wilson,smithpatrick@park.com,Headphones,Electronics,8.00,$998.92,7991.36,12/31/2024,Manchester,Debit Card,,,
T000751,Sandra Abbott,nicholas76@lopez-abbott.info,Smartphone,Electronics,9.00,$244.91,2204.19,5/23/2024,Birmingham,Credit Card,,,
T000752,Megan Clayton,hannahkidd@medina.net,Headphones,Electronics,10.00,$400.56,4005.60,12/13/2024,Manchester,Cash,,,
T000753,Dawn Rogers,raybonnie@gmail.com,Laptop,Electronics,9.00,$52.81,475.29,1/6/2024,Edinburgh,Debit Card,,,
T000754,Miranda Harris,christopher08@yahoo.com,Monitor,Electronics,3.00,$865.72,2597.16,6/12/2023,Liverpool,Cash,,,
T000755,Dorothy White,dwilliams@yahoo.com,Keyboard,Accessories,3.00,$157.09,471.27,5/10/2023,Edinburgh,Credit Card,,,
T000756,Tracy Bradford,lewisdanielle@hotmail.com,Smartphone,Electronics,10.00,$430.26,4302.60,2/18/2023,Liverpool,Cash,,,
T000757,Melissa Parks,aaron61@gmail.com,Keyboard,Accessories,2.00,$832.26,1664.52,9/3/2024,London,Debit Card,,,
T000758,Steve Hoffman,hamptonjay@olson.info,Laptop,Electronics,4.00,$102.95,411.80,1/30/2024,Birmingham,Debit Card,,,
T000759,Amanda Alvarez,gregory16@barnett.com,Tablet,Electronics,9.00,$20.47,184.23,4/11/2023,Manchester,Debit Card,,,
T000760,Joseph Smith,melissapearson@meza.com,Tablet,Electronics,10.00,$387.41,3874.10,8/31/2023,Birmingham,Online Payment,,,
T000761,Kaitlyn Watson,john19@callahan-mcgee.com,Smartphone,Accessories,6.00,$718.82,4312.92,10/31/2023,London,Cash,,,
T000762,Micheal Carter,davidbarton@gmail.com,Tablet,Accessories,10.00,$607.11,6071.10,8/23/2023,Manchester,Cash,,,
T000763,Tara Palmer,enelson@gmail.com,Keyboard,Electronics,6.00,$458.59,2751.54,9/10/2023,Edinburgh,Debit Card,,,
T000764,Antonio Houston,mhanson@yahoo.com,Smartphone,Accessories,10.00,$585.19,5851.90,1/14/2025,Liverpool,Debit Card,,,
T000765,Breanna Graham,sandersanne@hotmail.com,Headphones,Accessories,3.00,$971.47,2914.41,4/19/2023,London,Online Payment,,,
T000766,Nancy Sanders,perkinsashley@dunn.com,Headphones,Accessories,4.00,$167.71,670.84,12/22/2023,Birmingham,Credit Card,,,
T000767,Dylan Garcia,vhart@hotmail.com,Monitor,Electronics,1.00,$278.03,278.03,7/3/2024,London,Cash,,,
T000768,Theresa Wilson,robinsonrebecca@yahoo.com,Monitor,Accessories,3.00,$337.33,1011.99,10/6/2024,Liverpool,Cash,,,
T000769,James Hernandez,stanley99@valencia.com,Smartphone,Electronics,6.00,$939.60,5637.60,3/29/2024,Birmingham,Debit Card,,,
T000770,Rachel Mcknight,castillojennifer@kerr-garcia.com,Mouse,Accessories,10.00,$671.65,6716.50,9/21/2024,Birmingham,Cash,,,
T000771,Aaron Heath,michaelmary@lindsey.com,Tablet,Accessories,5.00,$253.09,1265.45,5/2/2024,Manchester,Cash,,,
T000772,Mr. James Jones,kjenkins@atkins-wright.biz,Mouse,Electronics,7.00,$935.69,6549.83,8/25/2023,Birmingham,Credit Card,,,
T000773,Renee Patrick,jessespencer@brown-harvey.net,Headphones,Electronics,2.00,$532.05,1064.10,11/4/2023,Liverpool,Debit Card,,,
T000774,Natalie Adkins MD,reeveslaurie@valdez.org,Laptop,Accessories,7.00,$330.44,2313.08,4/24/2024,London,Credit Card,,,
T000775,Mrs. Debbie Molina,simpsonheidi@gill.biz,Smartphone,Accessories,3.00,$172.50,517.50,7/30/2024,London,Online Payment,,,
T000776,Javier Ruiz,stephaniemcdonald@yahoo.com,Mouse,Accessories,6.00,$20.91,125.46,2/26/2024,Edinburgh,Credit Card,,,
T000777,Todd Benson,destinysellers@hotmail.com,Monitor,Electronics,10.00,$81.69,816.90,4/1/2023,London,Debit Card,,,
T000778,Allison Clark,tmoore@yahoo.com,Laptop,Electronics,8.00,$552.22,4417.76,2/26/2023,Liverpool,Cash,,,
T000779,Christopher Miller,frederick64@yahoo.com,Mouse,Electronics,8.00,$476.77,3814.16,1/14/2025,London,Cash,,,
T000780,Stephanie Robinson,noahroman@yahoo.com,Keyboard,Electronics,6.00,$255.93,1535.58,4/7/2023,Edinburgh,Cash,,,
T000781,Jodi Mayer,joshua94@gmail.com,Tablet,Electronics,8.00,$957.73,7661.84,7/6/2023,Edinburgh,Online Payment,,,
T000782,Mr. Jesus Spencer DDS,stephaniejohnson@hotmail.com,Mouse,Accessories,3.00,$375.78,1127.34,7/21/2024,Birmingham,Cash,,,
T000783,Gabrielle Davis,williamskayla@hotmail.com,Tablet,Electronics,7.00,$343.30,2403.10,2/1/2024,Edinburgh,Credit Card,,,
T000784,Lucas Pierce,qjenkins@yahoo.com,Keyboard,Accessories,1.00,$716.80,716.80,3/27/2024,Edinburgh,Debit Card,,,
T000785,Sabrina Wilson,johnwilliams@ponce.org,Keyboard,Accessories,6.00,$765.87,4595.22,12/14/2024,Birmingham,Debit Card,,,
T000786,Samantha Moore,rogersjoyce@lopez-rivas.net,Tablet,Electronics,2.00,$137.10,274.20,9/28/2023,Manchester,Online Payment,,,
T000787,Christopher Brady,salinaschristina@hotmail.com,Monitor,Electronics,9.00,$972.21,8749.89,10/8/2024,London,Credit Card,,,
T000788,Julie Alvarez,johnjohnson@hotmail.com,Laptop,Electronics,8.00,$402.68,3221.44,3/22/2024,London,Cash,,,
T000789,Michael Ortiz,davisjonathon@doyle.com,Monitor,Electronics,2.00,$211.41,422.82,10/29/2023,Manchester,Online Payment,,,
T000790,Lisa Harris,agiles@yahoo.com,Headphones,Electronics,1.00,$976.69,976.69,5/22/2023,London,Credit Card,,,
T000791,Kristin Webb,lauren86@yahoo.com,Keyboard,Accessories,2.00,$831.72,1663.44,5/17/2024,London,Credit Card,,,
